source,source_url,page,column,prefecture,municipality,district,name,store_area_raw,store_area_sqm,open_date_raw,open_year,open_month,ocr_confidence_avg,parse_warnings,match_key,lat,lon,address,coordinate_source,coordinate_confidence,coordinate_source_url,coordinate_notes,query,candidate_status,candidate_name,candidate_display_name,candidate_lat,candidate_lon,candidate_url,unresolved_reason
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,14,left,愛知県,日進市,,店,22.983,22983.0,1999年4月,1999.0,4.0,0.7667,prefecture_inferred_from_municipality,愛知県|店,35.13598252364865,137.0461274054054,,municipality_representative,low,,,店 愛知県 日進市 / 店 愛知県 / 店,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E5%BA%97&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,7,left,千葉県,流山市,江東区,イオン東店,17.089,17089.0,2003年10月,2003.0,10.0,0.7667,prefecture_inferred_from_municipality,千葉県|イオン東店,35.86814102238806,139.91512308208954,,municipality_representative,low,,,イオン東店,added,イオン,"イオン, スロープ, 小金きよしケ丘一丁目, 松戸市, 千葉県, 270-0014, 日本",35.8326560,139.9317169,https://nominatim.openstreetmap.org/search?q=%E3%82%A4%E3%82%AA%E3%83%B3%E6%9D%B1%E5%BA%97&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,17,right,兵庫県,芦屋市,,竹園),16.784,16784.0,1986年11月,1986.0,11.0,0.8333,prefecture_inferred_from_municipality,兵庫県|竹園,34.73247583333333,135.30706595,,municipality_representative,low,,,竹園) 兵庫県 芦屋市 / 竹園) 兵庫県 / 竹園),unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E7%AB%B9%E5%9C%92%29&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,16,right,大阪府,八尾市,,・八尾,15.516,15516.0,2003年7月,2003.0,7.0,0.8333,prefecture_inferred_from_municipality,大阪府|八尾,34.62223412202853,135.61102528684629,,municipality_representative,low,,,・八尾 大阪府 八尾市,added,八尾空港,"八尾空港, 八尾道明寺線, 弓削町南一丁目, 八尾市, 大阪府, 581-0031, 日本",34.5973394,135.5989544,https://nominatim.openstreetmap.org/search?q=%E3%83%BB%E5%85%AB%E5%B0%BE+%E5%A4%A7%E9%98%AA%E5%BA%9C+%E5%85%AB%E5%B0%BE%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,2,left,青森県,五所川原市,,金木タウンセンター NOA (金木タウンセンターノア),"14,948",14948.0,2000年11月,2000.0,11.0,0.75,prefecture_inferred_from_municipality,青森県|金木タウンセンターnoa金木タウンセンターノア,40.8139256,140.46816682142858,,municipality_representative,low,,,金木タウンセンター NOA (金木タウンセンターノア) 青森県 五所川原市 / 金木タウンセンター NOA (金木タウンセンターノア) 青森県 / 金木タウンセンター NOA (金木タウンセンターノア),unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E9%87%91%E6%9C%A8%E3%82%BF%E3%82%A6%E3%83%B3%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC+NOA+%28%E9%87%91%E6%9C%A8%E3%82%BF%E3%82%A6%E3%83%B3%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%8E%E3%82%A2%29&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,16,right,大阪府,枚方市,,枚方,"14,942",14942.0,1970年7月,1970.0,7.0,0.875,prefecture_inferred_from_municipality,大阪府|枚方,34.82027844556962,135.6776908658228,,municipality_representative,low,,,枚方 大阪府 枚方市,added,枚方市,"枚方市, 山之上高田線, 大垣内町一丁目, 枚方市, 大阪府, 573-8666, 日本",34.8161625,135.6486798,https://nominatim.openstreetmap.org/search?q=%E6%9E%9A%E6%96%B9+%E5%A4%A7%E9%98%AA%E5%BA%9C+%E6%9E%9A%E6%96%B9%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,16,left,京都府,亀岡市,中央区,クリスタ知,8.653,8653.0,1997年5月,1997.0,5.0,0.8333,,京都府|クリスタ知,35.021998969303425,135.5607872798111,,municipality_representative,low,,,クリスタ知 京都府 亀岡市 / クリスタ知 京都府 / クリスタ知,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%82%AF%E3%83%AA%E3%82%B9%E3%82%BF%E7%9F%A5&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,12,left,岐阜県,山県市,,平和堂高宮店,8.643,8643.0,1995年11月,1995.0,11.0,0.75,,岐阜県|平和堂高宮店,35.56052841463415,136.75848814634148,,municipality_representative,low,,,平和堂高宮店 岐阜県 山県市 / 平和堂高宮店 岐阜県 / 平和堂高宮店,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E5%B9%B3%E5%92%8C%E5%A0%82%E9%AB%98%E5%AE%AE%E5%BA%97&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,17,right,大阪府,門真市,西区,セリオ,"8,400",8400.0,1993年3月,1993.0,3.0,0.8333,prefecture_inferred_from_municipality,大阪府|セリオ,34.733592379310345,135.60040022988505,,municipality_representative,low,,,セリオ 大阪府,added,セリオ蔵前,"セリオ蔵前, 堺大和高田線, 蔵前町一丁, 北区, 堺市, 大阪府, 590-0078, 日本",34.5758819,135.5128469,https://nominatim.openstreetmap.org/search?q=%E3%82%BB%E3%83%AA%E3%82%AA+%E5%A4%A7%E9%98%AA%E5%BA%9C&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,10,right,新潟県,新潟市北区,秋菜区,タウン403,8.226,8226.0,2000年8月,2000.0,8.0,1.0,,新潟県|タウン403,37.870737495703544,139.0584532529538,,municipality_representative,low,,,タウン403 新潟県 新潟市北区 / タウン403 新潟県 / タウン403,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%82%BF%E3%82%A6%E3%83%B3403&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,17,left,大阪府,阪南市,,南海ショッピングデパート,"8,172",8172.0,1974年6月,1974.0,6.0,0.875,prefecture_inferred_from_municipality,大阪府|南海ショッピングデパート,34.3434828125,135.23660179166666,,municipality_representative,low,,,南海ショッピングデパート 大阪府 阪南市 / 南海ショッピングデパート 大阪府 / 南海ショッピングデパート,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E5%8D%97%E6%B5%B7%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%83%87%E3%83%91%E3%83%BC%E3%83%88&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,20,right,愛媛県,伊予郡砥部町,,リバーサイドショッピングセンター,"8,018",8018.0,1993年3月,1993.0,3.0,0.875,,山口県|リバーサイドショッピングセンター,33.72428190322581,132.78689154838708,,municipality_representative,low,,prefecture_inferred_from_municipality,リバーサイドショッピングセンター 愛媛県 伊予郡砥部町 / リバーサイドショッピングセンター 愛媛県 / リバーサイドショッピングセンター,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%AA%E3%83%90%E3%83%BC%E3%82%B5%E3%82%A4%E3%83%89%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,18,right,島根県,出雲市,,ラピタ本店,7.690,7690.0,1989年9月,1989.0,9.0,0.7667,prefecture_inferred_from_municipality,島根県|ラピタ本店,35.36779286607143,132.75687679464286,,municipality_representative,low,,,ラピタ本店 島根県 出雲市 / ラピタ本店 島根県 / ラピタ本店,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%A9%E3%83%94%E3%82%BF%E6%9C%AC%E5%BA%97&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,3,left,山形県,飽海郡遊佐町,,遊佐ショッピングセンターエルバ,7.680,7680.0,1992年6月,1992.0,6.0,0.875,,茨城県|遊佐ショッピングセンターエルバ,39.03177032456141,139.9029042631579,,municipality_representative,low,,prefecture_inferred_from_municipality,遊佐ショッピングセンターエルバ 山形県 飽海郡遊佐町 / 遊佐ショッピングセンターエルバ 山形県 / 遊佐ショッピングセンターエルバ,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E9%81%8A%E4%BD%90%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E3%82%A8%E3%83%AB%E3%83%90&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,3,right,茨城県,つくば市,,デイズタウンつくば,7.663,7663.0,2005年3月,2005.0,3.0,0.8333,,茨城県|デイズタウンつくば,36.080324517684886,140.09107936012862,,municipality_representative,low,,,デイズタウンつくば 茨城県 つくば市 / デイズタウンつくば 茨城県 / デイズタウンつくば,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%87%E3%82%A4%E3%82%BA%E3%82%BF%E3%82%A6%E3%83%B3%E3%81%A4%E3%81%8F%E3%81%B0&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,15,right,大阪府,大阪市浪速区,浪速区,OCATモール(オーキャットモール),7.653,7653.0,1996年3月,1996.0,3.0,0.875,municipality_missing,京都府|ocatモールオーキャットモール,34.65968408064516,135.49572119354838,,municipality_representative,low,,municipality_alias,OCATモール(オーキャットモール) 大阪府 大阪市浪速区 / OCATモール(オーキャットモール) 大阪府 / OCATモール(オーキャットモール),unresolved,,,,,https://nominatim.openstreetmap.org/search?q=OCAT%E3%83%A2%E3%83%BC%E3%83%AB%28%E3%82%AA%E3%83%BC%E3%82%AD%E3%83%A3%E3%83%83%E3%83%88%E3%83%A2%E3%83%BC%E3%83%AB%29&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,11,right,福井県,坂井市,,みくにショッピングワールド・イーザ,"7,645",7645.0,1973年11月,1973.0,11.0,0.875,prefecture_inferred_from_municipality,福井県|みくにショッピングワールドイーザ,36.164092193905816,136.22508547922436,,municipality_representative,low,,,みくにショッピングワールド・イーザ 福井県 坂井市 / みくにショッピングワールド・イーザ 福井県 / みくにショッピングワールド・イーザ,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%81%BF%E3%81%8F%E3%81%AB%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89%E3%83%BB%E3%82%A4%E3%83%BC%E3%82%B6&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,13,right,愛知県,名古屋市東区,東区,ビアゴ植田店,7.623,7623.0,1987年1月,1987.0,1.0,0.7667,,愛知県|ビアゴ植田店,35.18257210344827,136.9308819770115,,municipality_representative,low,,,ビアゴ植田店 愛知県 名古屋市東区 / ビアゴ植田店 愛知県 / ビアゴ植田店,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%93%E3%82%A2%E3%82%B4%E6%A4%8D%E7%94%B0%E5%BA%97&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,17,left,兵庫県,神戸市須磨区,須磨区,LUCCA名谷 (ルッカ名谷),7.621,7621.0,2010年4月,2010.0,4.0,0.7667,prefecture_inferred_from_municipality,兵庫県|lucca名谷ルッカ名谷,34.667084840404044,135.11547244040403,,municipality_representative,low,,,LUCCA名谷 (ルッカ名谷) 兵庫県 神戸市須磨区 / LUCCA名谷 (ルッカ名谷) 兵庫県 / LUCCA名谷 (ルッカ名谷),unresolved,,,,,https://nominatim.openstreetmap.org/search?q=LUCCA%E5%90%8D%E8%B0%B7+%28%E3%83%AB%E3%83%83%E3%82%AB%E5%90%8D%E8%B0%B7%29&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,7,left,千葉県,流山市,新宿区,NEWOMAN新宿(ニュウマン新宿),7.600,7600.0,2016年3月,2016.0,3.0,0.8333,prefecture_inferred_from_municipality,千葉県|newoman新宿ニュウマン新宿,35.86814102238806,139.91512308208954,,municipality_representative,low,,,NEWOMAN新宿(ニュウマン新宿) 千葉県 流山市 / NEWOMAN新宿(ニュウマン新宿) 千葉県 / NEWOMAN新宿(ニュウマン新宿),unresolved,,,,,https://nominatim.openstreetmap.org/search?q=NEWOMAN%E6%96%B0%E5%AE%BF%28%E3%83%8B%E3%83%A5%E3%82%A6%E3%83%9E%E3%83%B3%E6%96%B0%E5%AE%BF%29&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,12,left,静岡県,静岡市葵区,葵区,アスティ静岡,7.600,7600.0,1991年7月,1991.0,7.0,0.8333,prefecture_inferred_from_municipality,静岡県|アスティ静岡,35.01291987530563,138.36859088508558,,municipality_representative,low,,,アスティ静岡 静岡県 静岡市葵区 / アスティ静岡 静岡県 / アスティ静岡,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%82%A2%E3%82%B9%E3%83%86%E3%82%A3%E9%9D%99%E5%B2%A1&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,12,right,静岡県,浜松市中区,,遠鉄ショッピングタウン リブロス笠井,7.593,7593.0,1996年7月,1996.0,7.0,0.8333,municipality_missing,岐阜県|遠鉄ショッピングタウンリブロス笠井,34.72289641450777,137.72618210362694,,municipality_representative,low,,municipality_alias|fuzzy_municipality,遠鉄ショッピングタウン リブロス笠井 静岡県 浜松市中区 / 遠鉄ショッピングタウン リブロス笠井 静岡県 / 遠鉄ショッピングタウン リブロス笠井,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E9%81%A0%E9%89%84%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BF%E3%82%A6%E3%83%B3+%E3%83%AA%E3%83%96%E3%83%AD%E3%82%B9%E7%AC%A0%E4%BA%95&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,19,left,広島県,広島市安佐南区,安佐南区,フレスポ西風新都,7.585,7585.0,2010年7月,2010.0,7.0,0.8333,municipality_missing,山口県|フレスポ西風新都,34.459577152173914,132.444821625,,municipality_representative,low,,municipality_alias,フレスポ西風新都 広島県 広島市安佐南区 / フレスポ西風新都 広島県 / フレスポ西風新都,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%95%E3%83%AC%E3%82%B9%E3%83%9D%E8%A5%BF%E9%A2%A8%E6%96%B0%E9%83%BD&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,13,right,愛知県,春日井市,,ライフガーデン勝川、バロー勝川店,"7,548",7548.0,2018年2月,2018.0,2.0,0.8333,,愛知県|ライフガーデン勝川バロー勝川店,35.258045401060066,136.9876340936396,,municipality_representative,low,,,ライフガーデン勝川、バロー勝川店 愛知県 春日井市 / ライフガーデン勝川、バロー勝川店 愛知県 / ライフガーデン勝川、バロー勝川店,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%A9%E3%82%A4%E3%83%95%E3%82%AC%E3%83%BC%E3%83%87%E3%83%B3%E5%8B%9D%E5%B7%9D%E3%80%81%E3%83%90%E3%83%AD%E3%83%BC%E5%8B%9D%E5%B7%9D%E5%BA%97&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,21,left,愛媛県,西条市,,ベイサイドプレイス博多,"7,500",7500.0,2010年3月,2010.0,3.0,0.8333,prefecture_inferred_from_municipality,愛媛県|ベイサイドプレイス博多,33.89937571257485,133.12346959281436,,municipality_representative,low,,,ベイサイドプレイス博多 愛媛県 西条市 / ベイサイドプレイス博多 愛媛県 / ベイサイドプレイス博多,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%99%E3%82%A4%E3%82%B5%E3%82%A4%E3%83%89%E3%83%97%E3%83%AC%E3%82%A4%E3%82%B9%E5%8D%9A%E5%A4%9A&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,14,right,滋賀県,近江八幡市,,近江八幡サウスモール,7.485,7485.0,2000年4月,2000.0,4.0,1.0,,滋賀県|近江八幡サウスモール,35.1293353968254,136.09670966666667,,municipality_representative,low,,fuzzy_municipality,近江八幡サウスモール 滋賀県 近江八幡市 / 近江八幡サウスモール 滋賀県 / 近江八幡サウスモール,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E8%BF%91%E6%B1%9F%E5%85%AB%E5%B9%A1%E3%82%B5%E3%82%A6%E3%82%B9%E3%83%A2%E3%83%BC%E3%83%AB&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,3,right,茨城県,土浦市,,PLAYatre TSUCHIURA (プレイアトレ土浦),7.475,7475.0,2009年7月,2009.0,7.0,0.8333,,茨城県|playatretsuchiuraプレイアトレ土浦,36.08455113705583,140.19320479695432,,municipality_representative,low,,,PLAYatre TSUCHIURA (プレイアトレ土浦) 茨城県 土浦市 / PLAYatre TSUCHIURA (プレイアトレ土浦) 茨城県 / PLAYatre TSUCHIURA (プレイアトレ土浦),unresolved,,,,,https://nominatim.openstreetmap.org/search?q=PLAYatre+TSUCHIURA+%28%E3%83%97%E3%83%AC%E3%82%A4%E3%82%A2%E3%83%88%E3%83%AC%E5%9C%9F%E6%B5%A6%29&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,15,left,京都府,綾部市,,バザールタウン綾部 アスパ,7.472,7472.0,1985年10月,1985.0,10.0,0.75,,京都府|バザールタウン綾部アスパ,35.311420434673366,135.25760230276381,,municipality_representative,low,,,バザールタウン綾部 アスパ 京都府 綾部市 / バザールタウン綾部 アスパ 京都府 / バザールタウン綾部 アスパ,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%90%E3%82%B6%E3%83%BC%E3%83%AB%E3%82%BF%E3%82%A6%E3%83%B3%E7%B6%BE%E9%83%A8+%E3%82%A2%E3%82%B9%E3%83%91&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,4,left,茨城県,稲敷郡阿見町,,ピアシティ荒川本郷,"7,461",7461.0,2007年9月,2007.0,9.0,0.8333,,茨城県|ピアシティ荒川本郷,36.01962257894737,140.22099542105263,,municipality_representative,low,,,ピアシティ荒川本郷 茨城県 稲敷郡阿見町 / ピアシティ荒川本郷 茨城県 / ピアシティ荒川本郷,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%94%E3%82%A2%E3%82%B7%E3%83%86%E3%82%A3%E8%8D%92%E5%B7%9D%E6%9C%AC%E9%83%B7&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,18,right,岡山県,岡山市北区,北区,プランチ岡山北長瀬,7.453,7453.0,2019年6月,2019.0,6.0,0.8333,,岡山県|プランチ岡山北長瀬,34.69374775609756,133.89983444634146,,municipality_representative,low,,,プランチ岡山北長瀬 岡山県 岡山市北区 / プランチ岡山北長瀬 岡山県 / プランチ岡山北長瀬,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%97%E3%83%A9%E3%83%B3%E3%83%81%E5%B2%A1%E5%B1%B1%E5%8C%97%E9%95%B7%E7%80%AC&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,5,left,埼玉県,草加市,,MATSUBARA TERRACE,"7,427",7427.0,2021年11月,2021.0,11.0,1.0,prefecture_inferred_from_municipality,埼玉県|matsubaraterrace,35.83825174789916,139.80054673109242,,municipality_representative,low,,,MATSUBARA TERRACE 埼玉県 草加市 / MATSUBARA TERRACE 埼玉県 / MATSUBARA TERRACE,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=MATSUBARA+TERRACE&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,18,left,兵庫県,宝塚市,,ピピア めふ],7.405,7405.0,1999年10月,1999.0,10.0,0.7667,prefecture_inferred_from_municipality,兵庫県|ピピアめふ,34.84602734841629,135.34346236425338,,municipality_representative,low,,,ピピア めふ] 兵庫県 宝塚市 / ピピア めふ] 兵庫県 / ピピア めふ],unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%94%E3%83%94%E3%82%A2+%E3%82%81%E3%81%B5%5D&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,10,right,新潟県,長岡市,,CoCoLO長岡(ココロ長岡),7.402,7402.0,1980年7月,1980.0,7.0,0.75,,新潟県|cocolo長岡ココロ長岡,37.47037010103092,138.84770269690722,,municipality_representative,low,,,CoCoLO長岡(ココロ長岡) 新潟県 長岡市 / CoCoLO長岡(ココロ長岡) 新潟県 / CoCoLO長岡(ココロ長岡),unresolved,,,,,https://nominatim.openstreetmap.org/search?q=CoCoLO%E9%95%B7%E5%B2%A1%28%E3%82%B3%E3%82%B3%E3%83%AD%E9%95%B7%E5%B2%A1%29&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,5,left,埼玉県,本庄市,,ベスタ本庄寿,"7,400",7400.0,2012年7月,2012.0,7.0,0.7667,prefecture_inferred_from_municipality,埼玉県|ベスタ本庄寿,36.22776670748299,139.17422437414965,,municipality_representative,low,,,ベスタ本庄寿 埼玉県 本庄市 / ベスタ本庄寿 埼玉県 / ベスタ本庄寿,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%99%E3%82%B9%E3%82%BF%E6%9C%AC%E5%BA%84%E5%AF%BF&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,5,left,埼玉県,入間市,,グリーンガーデン武蔵膝沢,7.400,7400.0,2005年6月,2005.0,6.0,0.8333,prefecture_inferred_from_municipality,埼玉県|グリーンガーデン武蔵膝沢,35.825972075268815,139.37996789247313,,municipality_representative,low,,,グリーンガーデン武蔵膝沢 埼玉県 入間市 / グリーンガーデン武蔵膝沢 埼玉県 / グリーンガーデン武蔵膝沢,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%82%AC%E3%83%BC%E3%83%87%E3%83%B3%E6%AD%A6%E8%94%B5%E8%86%9D%E6%B2%A2&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
